respondent_id,age_band,children_u16,work_hours_band,wt_final,att_plan_ahead_5,att_spontaneous_5,att_budget_worry_5,att_price_tradeoffs_5,att_time_short_5,att_decision_fatigue_5,att_waste_concern_5,att_waste_difficult_5,att_digital_help_5,need_budget,need_effort,need_waste,meal_plan_days_7d,unplanned_topups_7d,waste_days_7d,over_budget_4w,planning_tool_28d,tool_satisfaction_5,shared_list_use_28d,support_budget,support_quick_meals,support_use_up,support_shared_plan,barrier_setup_time,barrier_rigid,barrier_cost,barrier_privacy,needs_block_status,barriers_block_status
SBT004_002108,1,0,2,1.6,3,4,5,5,2,2,5,2,1,1,0,0,6,2,0,1,0,,,1,0,0,0,1,1,1,0,1,1
SBT004_002109,1,1,2,0.4,1,4,4,3,2,3,3,5,1,0,0,0,4,97,1,0,0,,,0,0,0,1,1,0,0,1,1,1
SBT004_002110,4,0,0,1.04545454545455,4,97,4,2,1,1,5,2,1,0,0,0,7,0,0,0,0,,,1,0,1,1,0,0,0,1,1,1
SBT004_002111,2,0,2,1.5,1,4,2,5,4,3,4,2,1,0,0,0,5,3,0,98,0,,,1,0,0,1,1,0,0,0,1,1
SBT004_002112,4,0,0,1.04545454545455,4,97,2,1,1,2,3,2,1,0,0,0,5,0,0,0,0,,,0,0,1,0,0,1,0,0,1,1
SBT004_002113,3,1,2,0.666666666666667,2,4,3,3,3,97,3,3,5,0,99,0,3,1,0,1,0,,,1,1,1,1,0,0,0,1,1,1
SBT004_002114,4,0,0,1.04545454545455,1,5,5,5,3,3,5,4,1,1,0,1,3,3,4,1,97,,,1,1,0,1,1,0,1,0,1,1
SBT004_002115,2,1,1,0.6,4,3,5,5,3,3,5,5,5,1,0,1,2,3,1,1,0,,,1,1,1,1,1,0,1,1,1,1
SBT004_002116,1,0,2,1.6,5,2,2,2,5,2,3,4,5,0,0,0,5,2,0,0,1,5.0,1.0,0,0,1,0,1,1,0,1,1,1
SBT004_002117,2,0,2,1.5,2,2,4,97,3,1,97,3,5,99,0,99,6,1,0,0,97,,,97,97,97,97,0,0,0,1,97,1
SBT004_002118,1,1,0,0.4,5,1,2,3,2,2,4,1,2,0,0,0,6,1,0,1,0,,,1,0,0,1,1,1,0,1,1,1
SBT004_002119,1,1,2,0.4,3,5,3,2,5,4,3,5,5,0,1,0,2,2,2,0,0,,,1,1,1,1,1,1,0,0,1,1
SBT004_002120,3,0,2,2.0,4,3,5,4,5,5,4,5,2,1,1,1,5,2,2,1,0,,,97,97,97,97,1,0,0,1,97,1
SBT004_002121,2,1,0,0.6,98,3,3,3,4,2,4,98,5,0,0,99,6,0,1,0,0,,,1,1,1,0,0,0,1,0,1,1
SBT004_002122,2,0,0,1.5,3,3,4,5,4,2,4,97,1,1,0,99,7,0,0,97,1,97.0,1.0,1,1,1,1,1,0,0,0,1,1
SBT004_002123,1,0,1,1.6,3,3,3,4,1,2,97,5,1,0,0,99,4,98,1,1,0,,,0,0,0,0,1,1,0,1,1,1
SBT004_002124,3,0,2,2.0,3,3,3,5,5,3,1,4,1,0,0,0,4,2,1,1,0,,,1,1,0,1,0,1,0,0,1,1
SBT004_002125,4,0,0,1.04545454545455,2,5,1,2,1,4,2,4,1,0,0,0,3,2,0,1,1,5.0,0.0,0,0,0,1,1,0,0,0,1,1
SBT004_002126,3,0,2,2.0,5,2,2,1,2,2,4,3,4,0,0,0,5,2,0,0,1,4.0,1.0,0,0,0,1,0,1,1,1,1,1
SBT004_002127,3,0,2,2.0,2,2,4,3,2,2,5,4,1,0,0,1,98,1,1,0,0,,,0,0,1,0,0,1,0,1,1,1
SBT004_002128,2,0,2,1.5,2,3,2,2,3,4,5,5,5,0,0,1,4,0,2,0,0,,,0,1,1,1,0,0,1,1,1,1
SBT004_002129,4,0,0,1.04545454545455,5,1,5,5,3,3,3,1,4,1,0,0,6,0,97,1,1,5.0,1.0,1,1,1,0,0,1,1,1,1,1
SBT004_002130,1,1,2,0.4,3,4,5,5,5,4,5,4,5,1,1,1,6,4,2,1,97,,,1,1,1,1,0,1,0,1,1,1
SBT004_002131,3,0,2,2.0,4,3,5,3,97,5,2,4,1,0,99,0,6,2,2,1,0,,,1,1,1,0,1,0,1,1,1,1
SBT004_002132,4,0,0,1.04545454545455,3,3,3,1,1,1,5,2,4,0,0,0,3,1,0,1,0,,,97,97,97,97,1,0,1,1,97,1
SBT004_002133,1,1,0,0.4,1,4,4,3,4,4,4,4,5,0,1,1,4,4,0,97,0,,,1,1,1,0,1,0,1,1,1,1
SBT004_002134,3,0,2,2.0,2,5,1,1,3,2,2,2,4,0,0,0,3,0,0,0,0,,,1,0,0,1,97,97,97,97,1,97
SBT004_002135,1,1,0,0.4,1,5,3,97,3,3,5,4,5,99,0,1,3,1,2,1,3,3.0,1.0,1,0,1,1,0,0,1,0,1,1
SBT004_002136,3,0,2,2.0,5,97,4,3,5,5,3,3,5,0,1,0,6,1,0,0,1,5.0,1.0,0,1,0,0,1,0,0,1,1,1
SBT004_002137,1,1,2,0.4,3,2,3,2,5,5,3,5,2,0,1,0,4,3,3,0,0,,,1,1,1,1,0,0,0,1,1,1
SBT004_002138,1,0,2,1.6,3,2,2,2,3,3,3,2,1,0,0,0,5,1,0,0,0,,,0,1,1,0,0,0,1,1,1,1
SBT004_002139,1,0,2,1.6,3,3,3,2,1,2,2,3,97,0,0,0,5,1,0,1,0,,,0,0,0,0,1,0,1,1,1,1
SBT004_002140,4,1,0,0.5,3,3,3,4,5,4,3,5,5,0,1,0,4,0,1,0,0,,,1,1,1,1,0,1,0,0,1,1
SBT004_002141,2,1,2,0.6,4,2,5,5,1,2,5,2,1,1,0,0,5,1,1,0,1,5.0,1.0,0,1,0,0,0,1,0,1,1,1
SBT004_002142,4,1,0,0.5,2,3,2,4,5,4,2,1,4,0,1,0,3,2,0,1,0,,,0,1,1,1,98,98,98,98,1,98
SBT004_002143,2,0,2,1.5,5,3,1,1,4,3,4,5,5,0,0,1,4,1,2,0,1,5.0,1.0,1,1,1,1,1,0,0,0,1,1
SBT004_002144,3,1,2,0.666666666666667,1,5,4,5,4,5,3,4,5,1,1,0,4,2,1,0,0,,,97,97,97,97,0,1,1,0,97,1
SBT004_002145,3,0,2,2.0,5,3,5,5,5,2,5,5,3,1,0,1,6,1,4,97,0,,,0,1,0,1,1,0,1,1,1,1
SBT004_002146,3,0,2,2.0,5,1,3,3,3,1,5,5,4,0,0,1,7,0,2,1,2,5.0,0.0,0,0,0,0,0,0,1,0,1,1
SBT004_002147,2,1,0,0.6,5,1,2,3,3,2,3,2,1,0,0,0,7,0,0,0,0,,,0,1,0,1,1,0,1,0,1,1
SBT004_002148,2,1,2,0.6,3,3,2,2,4,5,2,5,5,0,1,0,2,2,2,0,0,,,1,1,0,1,1,0,0,0,1,1
SBT004_002149,4,0,0,1.04545454545455,3,1,5,3,3,4,4,5,1,0,0,1,3,4,2,1,2,3.0,0.0,1,1,0,0,1,1,1,1,1,1
SBT004_002150,4,0,0,1.04545454545455,3,2,3,4,2,3,5,5,5,0,0,1,5,0,0,0,1,5.0,1.0,97,97,97,97,0,1,1,0,97,1
SBT004_002151,4,0,0,1.04545454545455,2,4,5,2,2,5,5,4,2,0,0,1,4,1,1,0,0,,,1,0,1,0,1,1,1,0,1,1
SBT004_002152,4,1,0,0.5,4,2,2,1,4,3,4,4,5,0,0,1,5,2,1,0,2,5.0,0.0,1,0,0,0,0,0,0,1,1,1
SBT004_002153,4,0,0,1.04545454545455,3,2,3,3,2,2,5,2,1,0,0,0,7,1,0,97,0,,,1,1,1,0,1,1,1,0,1,1
SBT004_002154,4,0,0,1.04545454545455,1,5,4,4,3,2,4,4,5,1,0,1,2,0,0,97,0,,,0,1,0,0,1,0,1,0,1,1
SBT004_002155,2,1,1,0.6,3,5,5,5,98,4,3,4,5,1,99,0,3,4,2,1,1,4.0,1.0,1,1,1,1,1,1,1,0,1,1
SBT004_002156,3,0,1,2.0,3,2,4,1,2,2,2,5,1,0,0,0,7,0,3,0,1,5.0,0.0,0,1,1,0,0,0,0,1,1,1
SBT004_002157,1,1,1,0.4,2,2,4,4,4,5,97,5,1,1,1,99,5,2,2,0,98,,,1,1,1,0,0,1,0,0,1,1
SBT004_002158,1,1,1,0.4,3,4,3,4,5,4,4,5,4,0,1,1,3,3,4,0,0,,,0,1,1,1,1,0,0,1,1,1
SBT004_002159,1,0,0,1.6,3,1,3,4,5,3,3,5,1,0,0,0,7,0,4,0,0,,,1,1,1,1,1,0,0,0,1,1
SBT004_002160,4,1,0,0.5,1,5,4,5,3,3,3,4,97,1,0,0,1,3,1,1,0,,,1,0,1,0,1,0,0,0,1,1
SBT004_002161,1,1,2,0.4,5,1,4,2,5,5,5,2,1,0,1,0,6,2,0,1,0,,,1,1,1,0,1,0,0,0,1,1
SBT004_002162,1,0,2,1.6,2,5,2,2,4,4,5,5,1,0,1,1,4,0,1,0,0,,,0,1,1,0,1,1,0,1,1,1
SBT004_002163,2,1,2,0.6,97,4,5,4,5,5,5,4,1,1,1,1,5,5,4,1,1,1.0,0.0,1,1,1,1,1,1,1,1,1,1
SBT004_002164,3,1,2,0.666666666666667,3,3,5,4,4,5,4,2,5,1,1,0,6,2,2,1,2,3.0,0.0,0,1,1,0,1,0,1,1,1,1
SBT004_002165,4,0,0,1.04545454545455,5,97,3,2,3,4,4,4,5,0,0,1,6,1,0,0,0,,,1,0,0,0,0,0,0,0,1,1
SBT004_002166,3,0,2,2.0,3,5,5,5,5,4,3,4,4,1,1,0,2,4,0,1,1,4.0,1.0,1,1,1,0,1,1,1,1,1,1
SBT004_002167,3,0,2,2.0,4,97,3,3,2,1,4,3,1,0,0,0,7,0,0,0,1,5.0,1.0,1,1,1,0,1,0,0,0,1,1
SBT004_002168,1,0,0,1.6,3,2,2,2,3,4,3,3,5,0,0,0,4,1,2,0,0,,,0,1,0,1,0,1,0,1,1,1
SBT004_002169,2,0,2,1.5,2,3,3,2,2,3,3,4,4,0,0,0,5,2,0,97,3,5.0,1.0,1,1,1,0,0,0,0,1,1,1
SBT004_002170,3,1,1,0.666666666666667,3,3,5,3,5,5,4,3,2,0,1,0,2,5,98,0,0,,,1,1,1,0,1,0,1,0,1,1
SBT004_002171,3,0,2,2.0,2,5,5,5,1,3,4,2,5,1,0,0,7,0,0,1,0,,,1,1,0,1,0,0,1,0,1,1
SBT004_002172,4,0,0,1.04545454545455,3,5,2,1,1,1,4,1,2,0,0,0,6,0,0,0,1,5.0,1.0,0,0,0,1,97,97,97,97,1,97
SBT004_002173,3,1,2,0.666666666666667,97,4,5,5,4,2,3,3,1,1,0,0,5,1,1,1,1,4.0,1.0,1,1,0,1,0,1,1,0,1,1
SBT004_002174,2,1,2,0.6,2,4,97,4,4,4,4,5,1,99,1,1,97,1,2,1,0,,,1,1,1,1,1,1,1,0,1,1
SBT004_002175,4,0,0,1.04545454545455,4,5,3,3,2,3,4,2,5,0,0,0,3,0,0,0,0,,,1,0,1,0,1,0,1,1,1,1
SBT004_002176,2,0,2,1.5,4,1,3,2,5,5,2,4,4,0,1,0,4,1,2,0,0,,,0,1,0,1,1,0,1,1,1,1
SBT004_002177,4,0,0,1.04545454545455,4,2,1,3,1,2,4,4,1,0,0,1,5,0,0,0,1,5.0,1.0,0,0,0,0,0,0,0,0,1,1
SBT004_002178,3,0,1,2.0,4,2,3,5,3,5,5,3,1,0,0,0,5,1,1,0,0,,,0,1,1,0,0,0,0,1,1,1
SBT004_002179,2,1,1,0.6,2,3,3,3,4,4,5,5,5,0,1,1,4,3,2,0,0,,,1,1,1,0,0,1,1,0,1,1
SBT004_002180,1,0,1,1.6,2,5,5,4,3,4,2,4,5,1,0,0,4,2,2,1,0,,,1,1,1,0,1,1,0,1,1,1
SBT004_002181,1,1,2,0.4,4,1,3,2,5,4,4,3,5,0,1,0,5,1,0,97,2,5.0,98.0,1,1,0,1,0,1,0,0,1,1
SBT004_002182,1,1,1,0.4,4,3,3,2,2,3,2,4,5,0,0,0,6,1,2,0,0,,,1,0,1,0,1,0,1,0,1,1
SBT004_002183,4,0,0,1.04545454545455,2,3,4,4,4,4,5,2,1,1,1,0,6,2,1,1,0,,,0,1,1,0,0,1,0,0,1,1
SBT004_002184,4,0,1,1.04545454545455,1,5,1,1,1,2,4,4,97,0,0,1,5,0,1,0,2,5.0,1.0,0,0,0,1,0,0,0,1,1,1
SBT004_002185,1,0,0,1.6,5,1,5,2,1,4,5,1,1,0,0,0,6,0,0,0,0,,,0,1,1,1,1,0,1,0,1,1
SBT004_002186,2,0,2,1.5,3,5,3,1,5,5,5,4,1,0,1,1,4,4,2,0,1,3.0,0.0,0,0,0,0,1,1,0,1,1,1
SBT004_002187,2,0,2,1.5,4,4,2,2,2,1,4,1,1,0,0,0,7,0,2,0,1,4.0,0.0,97,97,97,97,0,1,1,1,97,1
SBT004_002188,1,1,2,0.4,1,4,1,1,2,4,4,1,1,0,0,0,4,0,0,0,1,4.0,1.0,0,1,0,1,0,0,0,1,1,1
SBT004_002189,2,1,2,0.6,1,5,3,3,5,5,4,4,5,0,1,1,1,3,5,1,0,,,1,1,0,1,1,1,0,0,1,1
SBT004_002190,1,1,0,0.4,3,4,3,4,5,4,4,5,5,0,1,1,4,3,1,0,0,,,0,1,0,1,0,0,0,0,1,1
SBT004_002191,2,1,2,0.6,3,3,4,5,5,4,2,3,4,1,1,0,6,1,1,0,1,4.0,1.0,1,1,1,1,0,0,1,0,1,1
SBT004_002192,2,1,2,0.6,3,1,4,5,5,4,4,3,5,1,1,0,6,2,2,1,0,,,0,1,0,0,0,1,1,0,1,1
SBT004_002193,3,1,0,0.666666666666667,3,3,4,4,3,3,5,2,2,1,0,0,2,3,1,1,0,,,1,1,1,1,0,0,1,1,1,1
SBT004_002194,2,0,2,1.5,3,5,4,5,5,5,5,5,5,1,1,1,4,2,3,1,0,,,1,1,1,0,1,0,0,0,1,1
SBT004_002195,2,0,2,1.5,3,4,3,4,4,4,5,5,5,0,1,1,6,2,3,0,0,,,0,1,1,1,1,1,0,0,1,1
SBT004_002196,1,0,2,1.6,4,3,3,3,2,4,3,4,5,0,0,0,5,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1
SBT004_002197,2,1,0,0.6,2,4,1,1,4,2,5,3,5,0,0,0,4,0,1,97,0,,,1,1,0,0,0,0,1,1,1,1
SBT004_002198,3,0,1,2.0,3,97,5,2,1,2,5,3,2,0,0,0,5,2,0,0,0,,,0,0,0,0,0,1,1,0,1,1
SBT004_002199,1,1,0,0.4,2,4,2,3,3,5,4,5,5,0,0,1,2,2,3,97,0,,,0,1,0,0,1,0,0,0,1,1
SBT004_002200,1,1,1,0.4,1,4,4,4,5,5,4,4,5,1,1,1,0,5,3,1,1,4.0,1.0,1,1,1,0,1,1,0,0,1,1
SBT004_002201,2,1,2,0.6,3,5,2,1,3,5,4,5,5,0,0,1,4,3,2,1,2,97.0,1.0,0,1,1,1,0,1,0,1,1,1
SBT004_002202,2,0,2,1.5,3,3,4,5,4,4,5,4,1,1,1,1,5,3,1,1,2,5.0,0.0,1,1,1,0,0,1,1,0,1,1
SBT004_002203,4,1,0,0.5,4,2,1,1,1,4,4,3,5,0,0,0,3,0,0,0,2,5.0,0.0,0,0,0,1,1,0,1,1,1,1
SBT004_002204,2,0,0,1.5,2,3,4,3,3,98,5,4,2,0,99,1,6,3,4,0,0,,,1,1,1,1,1,0,0,1,1,1
SBT004_002205,1,1,2,0.4,2,3,2,1,4,3,3,4,5,0,0,0,4,1,1,0,0,,,1,1,1,1,1,1,1,1,1,1
SBT004_002206,1,1,2,0.4,4,1,1,1,98,3,3,4,3,0,99,0,7,1,0,0,3,5.0,0.0,0,1,0,1,0,1,1,0,1,1
SBT004_002207,2,1,2,0.6,4,1,5,5,5,5,5,4,1,1,1,1,4,2,2,1,0,,,1,1,1,1,1,0,1,0,1,1
SBT004_002208,1,1,0,0.4,5,1,1,1,3,4,4,5,1,0,0,1,7,0,0,1,3,5.0,1.0,98,98,98,98,1,0,0,1,98,1
SBT004_002209,3,1,2,0.666666666666667,2,4,2,1,4,2,5,2,1,0,0,0,4,0,0,0,3,5.0,1.0,0,1,0,0,0,1,0,1,1,1
SBT004_002210,3,0,2,2.0,97,4,1,2,4,4,2,5,2,0,1,0,1,1,0,1,1,5.0,1.0,0,1,1,1,1,1,0,0,1,1
SBT004_002211,4,0,0,1.04545454545455,2,3,5,4,97,3,3,3,1,1,99,0,5,2,0,1,0,,,1,1,0,0,1,0,1,1,1,1
SBT004_002212,1,1,2,0.4,1,5,4,3,5,4,5,5,4,0,1,1,5,2,3,0,0,,,1,1,1,1,0,0,1,1,1,1
SBT004_002213,1,1,2,0.4,3,4,5,5,5,5,5,5,2,1,1,1,2,5,2,0,0,,,1,1,1,1,1,1,0,1,1,1
SBT004_002214,2,0,2,1.5,4,4,98,3,3,4,97,5,5,99,0,99,4,1,0,0,1,4.0,1.0,1,1,1,0,0,1,1,1,1,1
SBT004_002215,4,0,0,1.04545454545455,4,2,98,3,3,3,2,2,3,99,0,0,5,1,0,1,0,,,1,1,1,0,0,1,1,1,1,1
SBT004_002216,3,0,2,2.0,4,2,3,2,2,1,3,3,4,0,0,0,7,0,0,1,3,4.0,1.0,0,1,0,1,1,0,1,0,1,1
SBT004_002217,4,0,0,1.04545454545455,5,97,1,1,2,2,5,4,1,0,0,1,6,0,1,0,1,5.0,1.0,0,0,0,0,0,1,0,1,1,1
SBT004_002218,2,1,2,0.6,3,4,3,3,4,5,4,3,2,0,1,0,3,1,2,1,1,4.0,1.0,0,1,0,1,0,1,0,1,1,1
SBT004_002219,4,0,0,1.04545454545455,5,1,4,3,3,4,4,3,97,0,0,0,97,0,0,0,2,4.0,0.0,1,0,0,0,1,1,1,0,1,1
SBT004_002220,2,0,0,1.5,5,1,5,4,2,3,3,4,4,1,0,0,7,1,0,0,2,5.0,0.0,0,0,1,0,0,0,0,1,1,1
SBT004_002221,2,0,2,1.5,2,5,4,97,3,97,4,3,3,99,99,0,4,4,3,1,0,,,1,1,1,0,0,1,1,1,1,1
SBT004_002222,1,0,2,1.6,97,2,4,5,2,2,5,4,4,1,0,1,6,0,2,0,0,,,1,1,1,0,0,1,1,0,1,1
SBT004_002223,4,0,0,1.04545454545455,3,3,1,1,3,2,4,3,5,0,0,0,2,1,1,0,0,,,0,0,1,0,0,0,0,1,1,1
SBT004_002224,3,0,2,2.0,3,3,4,3,3,3,4,5,4,0,0,1,4,0,2,0,2,5.0,1.0,1,1,1,1,1,1,1,1,1,1
SBT004_002225,1,1,2,0.4,4,1,5,4,4,4,4,2,1,1,1,0,4,0,1,1,0,,,1,0,0,1,0,0,1,1,1,1
SBT004_002226,2,1,2,0.6,4,2,3,2,4,4,4,5,4,0,1,1,7,1,1,1,2,5.0,1.0,0,1,1,1,0,1,0,1,1,1
SBT004_002227,3,0,2,2.0,2,5,1,1,3,4,5,3,4,0,0,0,2,3,0,0,0,,,1,1,0,1,1,1,0,0,1,1
SBT004_002228,4,0,1,1.04545454545455,2,3,4,4,4,3,2,5,1,1,0,0,5,1,0,0,0,,,0,0,0,0,1,0,1,0,1,1
SBT004_002229,1,1,1,0.4,1,5,5,5,5,4,5,5,2,1,1,1,1,5,5,1,0,,,1,1,1,1,0,1,0,1,1,1
SBT004_002230,1,1,2,0.4,3,2,5,4,97,5,4,4,5,1,99,1,5,1,98,1,2,97.0,97.0,1,1,1,1,1,1,1,0,1,1
SBT004_002231,4,0,0,1.04545454545455,3,4,5,5,2,3,3,4,1,1,0,0,6,0,3,0,0,,,0,0,1,1,0,0,1,1,1,1
SBT004_002232,2,1,1,0.6,2,4,5,98,1,3,4,4,4,99,0,1,3,1,1,0,0,,,1,1,1,1,97,97,97,97,1,97
SBT004_002233,4,0,0,1.04545454545455,4,2,3,2,1,1,4,3,5,0,0,0,5,97,0,0,0,,,97,97,97,97,0,0,0,1,97,1
SBT004_002234,2,1,0,0.6,2,4,3,4,4,4,2,5,4,0,1,0,5,0,2,98,3,5.0,0.0,1,1,0,0,1,1,1,1,1,1
SBT004_002235,2,1,2,0.6,3,3,5,5,3,1,5,3,1,1,0,0,6,0,0,97,3,5.0,1.0,1,1,0,1,1,0,1,1,1,1
SBT004_002236,2,1,2,0.6,2,4,5,3,3,3,2,4,2,0,0,0,6,0,1,0,0,,,0,1,0,1,0,1,1,0,1,1
SBT004_002237,4,0,0,1.04545454545455,3,4,3,3,4,3,5,5,5,0,0,1,3,2,2,0,0,,,0,0,1,0,1,0,1,1,1,1
SBT004_002238,1,1,0,0.4,5,1,3,3,4,2,2,3,5,0,0,0,6,0,3,0,0,,,0,1,0,0,97,97,97,97,1,97
SBT004_002239,4,0,0,1.04545454545455,5,1,2,2,2,3,1,2,97,0,0,0,6,0,0,0,0,,,1,0,0,0,0,0,1,1,1,1
SBT004_002240,3,0,2,2.0,5,4,3,3,4,5,4,5,5,0,1,1,1,2,1,1,2,5.0,1.0,1,1,0,0,0,1,1,0,1,1
SBT004_002241,3,0,2,2.0,2,5,4,5,3,4,3,5,2,1,0,0,5,2,0,1,97,,,1,1,1,0,0,1,1,1,1,1
SBT004_002242,1,0,2,1.6,3,3,3,3,97,1,5,4,4,0,99,1,5,0,0,0,0,,,1,0,1,0,0,1,1,0,1,1
SBT004_002243,1,0,2,1.6,2,3,3,4,5,4,5,2,1,0,1,0,5,0,0,0,1,4.0,97.0,1,1,1,0,0,0,0,1,1,1
SBT004_002244,2,1,2,0.6,3,1,5,3,3,4,2,2,2,0,0,0,5,0,0,1,0,,,0,0,0,1,1,0,0,0,1,1
SBT004_002245,2,0,2,1.5,3,2,2,1,3,3,5,1,4,0,0,0,4,3,1,0,0,,,1,1,1,0,0,1,0,0,1,1
SBT004_002246,2,0,0,1.5,3,4,1,1,1,1,4,2,1,0,0,0,6,1,0,0,0,,,1,0,0,0,0,1,0,0,1,1
SBT004_002247,1,0,0,1.6,3,3,2,3,5,3,3,5,2,0,0,0,6,0,3,1,0,,,1,1,1,0,0,1,1,1,1,1
SBT004_002248,2,1,1,0.6,3,2,1,2,5,5,2,4,2,0,1,0,3,3,1,1,0,,,1,0,0,1,0,1,1,1,1,1
SBT004_002249,2,0,2,1.5,1,5,2,2,5,4,4,5,1,0,1,1,0,4,5,1,0,,,0,1,1,1,1,1,1,1,1,1
SBT004_002250,4,1,1,0.5,5,1,5,5,5,3,3,5,1,1,0,0,5,1,1,1,0,,,1,1,0,0,0,0,1,0,1,1
SBT004_002251,2,1,2,0.6,4,2,97,4,2,98,5,2,4,99,99,0,5,0,0,0,1,4.0,1.0,1,1,0,1,1,0,0,0,1,1
SBT004_002252,2,1,2,0.6,1,4,4,4,1,3,5,5,1,1,0,1,1,98,2,97,0,,,0,1,1,0,1,1,1,0,1,1
SBT004_002253,1,1,1,0.4,5,1,4,4,2,3,5,3,1,1,0,0,6,1,3,1,0,,,1,0,0,1,1,0,0,0,1,1
SBT004_002254,1,0,2,1.6,3,98,4,4,4,3,5,4,1,1,0,1,3,1,0,0,0,,,1,0,0,0,1,0,0,1,1,1
SBT004_002255,2,0,2,1.5,2,5,3,3,3,2,3,4,1,0,0,0,7,0,0,0,1,5.0,97.0,1,0,1,1,97,97,97,97,1,97
SBT004_002256,2,1,1,0.6,97,3,5,5,4,5,4,2,5,1,1,0,4,0,0,1,2,5.0,0.0,0,0,0,1,0,0,1,1,1,1
SBT004_002257,4,0,1,1.04545454545455,2,3,5,5,3,4,5,1,5,1,0,0,1,3,1,0,1,5.0,0.0,1,1,1,0,0,0,1,0,1,1
SBT004_002258,3,1,2,0.666666666666667,5,4,3,3,4,3,4,1,1,0,0,0,5,1,0,0,0,,,1,1,0,1,1,0,0,0,1,1
SBT004_002259,2,1,1,0.6,3,2,5,5,3,2,3,3,1,1,0,0,3,1,0,0,0,,,1,0,1,1,1,1,1,0,1,1
SBT004_002260,4,0,1,1.04545454545455,5,1,1,1,1,1,5,1,1,0,0,0,7,0,0,0,2,5.0,0.0,0,0,0,0,0,0,0,0,1,1
SBT004_002261,2,1,2,0.6,2,4,5,4,5,5,2,98,1,1,1,99,2,1,2,0,1,5.0,1.0,1,1,1,1,0,1,1,1,1,1
SBT004_002262,2,0,2,1.5,2,4,1,1,5,4,5,3,1,0,1,0,4,0,2,0,0,,,0,1,0,1,1,0,0,0,1,1
SBT004_002263,4,0,1,1.04545454545455,1,3,3,3,3,4,5,4,2,0,0,1,1,3,3,0,0,,,0,1,0,1,1,0,0,0,1,1
SBT004_002264,4,0,1,1.04545454545455,2,4,4,2,3,2,5,3,2,0,0,0,3,2,1,1,1,4.0,0.0,1,1,1,0,1,1,1,1,1,1
SBT004_002265,3,0,1,2.0,2,3,5,5,5,5,5,4,5,1,1,1,5,3,2,1,2,97.0,0.0,1,1,1,1,1,0,1,0,1,1
SBT004_002266,2,1,2,0.6,4,3,5,5,2,3,2,1,5,1,0,0,4,0,1,1,2,5.0,0.0,0,0,0,0,1,0,1,0,1,1
SBT004_002267,1,0,0,1.6,2,4,3,3,3,4,2,4,1,0,0,0,3,1,2,1,0,,,0,1,1,1,1,1,0,1,1,1
SBT004_002268,2,1,2,0.6,97,3,2,3,4,4,2,3,5,0,1,0,2,3,2,97,0,,,0,1,0,1,0,0,0,0,1,1
SBT004_002269,4,0,0,1.04545454545455,3,4,2,4,4,5,4,97,4,0,1,99,3,2,0,0,3,5.0,1.0,1,1,0,1,97,97,97,97,1,97
SBT004_002270,2,1,2,0.6,3,3,3,2,3,5,3,1,1,0,0,0,3,1,0,1,0,,,1,0,0,1,0,1,1,0,1,1
SBT004_002271,2,1,0,0.6,4,4,4,97,5,4,2,5,1,99,1,0,2,2,2,1,1,4.0,1.0,1,1,1,0,1,1,0,1,1,1
SBT004_002272,2,0,2,1.5,3,3,3,2,2,2,3,3,1,0,0,0,4,1,0,0,2,5.0,1.0,0,0,0,1,1,0,0,1,1,1
SBT004_002273,2,0,1,1.5,1,3,2,1,3,1,3,5,5,0,0,0,5,1,3,1,0,,,0,0,0,0,1,1,1,0,1,1
SBT004_002274,2,1,0,0.6,2,4,3,3,2,1,5,2,5,0,0,0,4,1,0,1,0,,,0,1,1,1,0,0,1,0,1,1
SBT004_002275,2,1,2,0.6,3,97,2,1,3,2,2,2,5,0,0,0,1,98,2,0,0,,,1,0,1,0,0,0,1,0,1,1
SBT004_002276,2,0,2,1.5,3,2,4,3,3,4,3,4,5,0,0,0,7,2,0,1,0,,,1,1,1,0,1,0,0,0,1,1
SBT004_002277,3,0,2,2.0,2,5,2,2,5,4,5,5,5,0,1,1,4,2,4,0,3,5.0,0.0,0,1,0,0,0,1,1,0,1,1
SBT004_002278,3,0,0,2.0,4,5,2,2,5,5,4,5,5,0,1,1,0,4,4,0,0,,,0,1,1,1,0,1,0,0,1,1
SBT004_002279,3,0,0,2.0,5,2,2,2,1,3,4,1,5,0,0,0,6,0,0,1,0,,,1,1,0,0,97,97,97,97,1,97
SBT004_002280,4,0,0,1.04545454545455,1,5,3,2,3,1,3,2,1,0,0,0,3,0,0,0,97,,,0,0,1,0,0,0,0,0,1,1
SBT004_002281,3,1,2,0.666666666666667,2,3,5,5,5,2,5,2,1,1,0,0,4,2,4,1,0,,,1,1,0,1,0,1,0,1,1,1
SBT004_002282,4,0,0,1.04545454545455,4,3,4,3,2,3,3,3,97,0,0,0,6,1,0,0,0,,,0,1,1,0,1,0,0,0,1,1
SBT004_002283,2,0,1,1.5,2,2,97,5,1,1,4,1,5,99,0,0,6,3,1,1,1,5.0,1.0,1,0,0,0,0,0,1,0,1,1
SBT004_002284,2,1,0,0.6,1,5,2,2,4,4,4,5,1,0,1,1,0,2,3,1,0,,,0,1,1,1,1,0,1,0,1,1
