respondent_id,tenure_band,plan_tier,legacy_plan,nps_0_10,overall_satisfaction_5,renewal_intent_5,reliability_5,value_5,ease_5,trust_5,outage_90d,support_contact_90d,support_quality_5,resolved_first_contact,wt_final,region,household_type,outage_severity_5,support_channel,formal_complaint_90d
SBT003_1921,<1y,Standard,0,7,3,4,4,4,4,4,0,1,3.0,1.0,0.6309073054903394,England,Single adult,,Phone,0
SBT003_1922,6+y,Standard,1,2,1,1,1,1,1,1,1,1,1.0,0.0,0.6775659126745097,England,Adults only,5.0,Phone,0
SBT003_1923,3-5y,Premium,0,4,5,5,5,4,4,5,1,0,,,0.8379549770271311,Scotland,Single adult,2.0,Not asked,0
SBT003_1924,6+y,Standard,1,4,4,3,3,2,3,3,0,0,,,1.1823096428500908,England,With children,,Not asked,1
SBT003_1925,3-5y,Standard,0,6,4,3,3,1,4,3,0,0,,,1.1921314943930645,England,Adults only,,Not asked,1
SBT003_1926,6+y,Standard,0,3,5,3,4,3,2,2,0,0,,,1.1988530047612336,England,Adults only,,Not asked,0
SBT003_1927,1-2y,Premium,0,9,4,4,4,5,5,4,0,0,,,0.959558196789449,Wales,With children,,Not asked,0
SBT003_1928,3-5y,Essential,1,3,3,4,3,4,4,3,0,0,,,1.2865544685069925,England,With children,,Not asked,0
SBT003_1929,<1y,Essential,1,6,4,5,4,4,4,3,0,0,,,1.130459777046207,England,Single adult,,Not asked,0
SBT003_1930,3-5y,Standard,0,5,4,2,4,4,4,3,0,0,,,1.2803783130105157,England,Single adult,,Not asked,0
SBT003_1931,1-2y,Standard,1,7,2,3,5,3,4,3,0,1,5.0,0.0,0.5740432293406029,England,Single adult,,Phone,0
SBT003_1932,6+y,Essential,1,4,1,1,1,2,2,1,0,1,1.0,0.0,0.7129475012367207,England,Adults only,,Chat,0
SBT003_1933,6+y,Standard,1,2,1,1,1,2,1,1,1,1,1.0,0.0,0.6576586176499276,England,With children,5.0,Chat,0
SBT003_1934,1-2y,Essential,0,7,3,3,3,4,2,4,0,0,,,1.2710783842493583,Scotland,Single adult,,Not asked,1
SBT003_1935,1-2y,Standard,0,3,1,2,1,1,2,1,0,0,,,1.2182579477352287,England,Adults only,,Not asked,0
SBT003_1936,1-2y,Essential,0,8,5,3,5,4,4,4,0,0,,,1.2585888351124614,England,Adults only,,Not asked,0
SBT003_1937,6+y,Standard,0,6,3,2,2,4,3,3,1,0,,,1.1836622773237273,Northern Ireland,Single adult,4.0,Not asked,0
SBT003_1938,6+y,Standard,0,5,4,3,4,4,3,3,0,0,,,1.1805210063311522,England,Single adult,,Not asked,0
SBT003_1939,3-5y,Essential,1,5,3,3,4,1,3,3,0,1,4.0,1.0,0.677655680492029,England,Adults only,,Chat,0
SBT003_1940,3-5y,Standard,1,5,2,2,3,3,3,3,1,1,3.0,0.0,0.6130317319148526,England,Adults only,5.0,Email,0
SBT003_1941,3-5y,Standard,0,4,2,3,2,4,3,2,0,0,,,1.1157921766724437,England,With children,,Not asked,0
SBT003_1942,1-2y,Premium,0,5,2,3,3,1,3,2,1,1,4.0,1.0,0.47668205526135515,Northern Ireland,With children,4.0,Email,0
SBT003_1943,6+y,Standard,1,4,1,2,1,3,2,1,0,0,,,1.2227024880778194,Scotland,Adults only,,Not asked,1
SBT003_1944,<1y,Standard,0,8,4,4,3,2,5,4,0,0,,,1.244293887490278,England,With children,,Not asked,0
SBT003_1945,1-2y,Standard,0,7,4,4,4,4,2,5,0,0,,,1.2228650794545053,England,Adults only,,Not asked,0
SBT003_1946,<1y,Standard,0,5,3,2,2,4,2,1,0,1,5.0,1.0,0.6272057084386545,England,With children,,Phone,0
SBT003_1947,6+y,Essential,1,7,3,4,3,3,4,2,0,0,,,1.2060159661622707,England,Single adult,,Not asked,0
SBT003_1948,6+y,Standard,0,5,4,4,2,3,5,2,1,0,,,1.2160451599606026,England,With children,5.0,Not asked,0
SBT003_1949,3-5y,Standard,0,2,2,2,2,3,3,2,0,1,4.0,0.0,0.6780456396567306,Scotland,With children,,Phone,0
SBT003_1950,1-2y,Essential,0,3,1,1,2,2,2,3,0,0,,,1.2386977940051334,England,Single adult,,Not asked,0
SBT003_1951,3-5y,Essential,0,2,2,2,2,2,1,2,1,0,,,1.2554190760146404,England,With children,4.0,Not asked,0
SBT003_1952,3-5y,Standard,0,4,3,2,3,1,2,2,1,0,,,1.1223638031141874,England,Adults only,2.0,Not asked,1
SBT003_1953,1-2y,Essential,0,6,3,4,4,3,5,2,0,0,,,1.3089831900200841,Scotland,Adults only,,Not asked,1
SBT003_1954,3-5y,Premium,0,8,5,4,5,3,3,3,0,0,,,0.7743003107517963,England,Adults only,,Not asked,0
SBT003_1955,1-2y,Premium,0,2,1,1,1,2,3,1,0,0,,,0.9227489819254557,England,Adults only,,Not asked,0
SBT003_1956,<1y,Premium,0,6,3,4,4,1,2,2,0,0,,,0.788902326745444,England,Single adult,,Not asked,0
SBT003_1957,6+y,Essential,1,10,4,4,4,5,5,4,0,0,,,1.3906751928194943,England,Adults only,,Not asked,0
SBT003_1958,1-2y,Premium,0,8,4,4,4,4,4,3,1,0,,,0.8665558681711765,England,With children,5.0,Not asked,0
SBT003_1959,3-5y,Standard,0,8,4,4,5,3,5,4,0,0,,,1.22608551098714,England,Adults only,,Not asked,0
SBT003_1960,1-2y,Premium,0,7,3,2,2,2,4,3,0,0,,,0.82082720426425,England,With children,,Not asked,0
SBT003_1961,6+y,Premium,0,9,5,5,5,3,2,5,0,0,,,0.8488343377118187,England,Single adult,,Not asked,0
SBT003_1962,1-2y,Essential,0,4,1,2,2,3,4,2,0,0,,,1.3430881715846965,England,Adults only,,Not asked,0
SBT003_1963,1-2y,Premium,0,5,4,3,4,3,2,3,0,0,,,0.8815045152130735,England,With children,,Not asked,0
SBT003_1964,3-5y,Standard,0,4,2,2,3,1,3,2,0,0,,,1.2452861905360153,England,Adults only,,Not asked,0
SBT003_1965,3-5y,Premium,0,6,3,3,4,3,3,3,0,0,,,0.886173889743598,England,Adults only,,Not asked,0
SBT003_1966,6+y,Standard,0,5,2,2,3,2,4,2,0,0,,,1.2679396709105015,Wales,Adults only,,Not asked,1
SBT003_1967,1-2y,Premium,0,8,4,3,4,4,3,4,0,0,,,0.8112852286190978,England,Single adult,,Not asked,0
SBT003_1968,6+y,Standard,1,4,2,2,3,1,4,2,1,1,3.0,1.0,0.6635297198534429,England,With children,3.0,Phone,0
SBT003_1969,6+y,Essential,1,0,2,2,2,3,2,2,1,1,1.0,0.0,0.6714388340134586,England,Adults only,4.0,Phone,0
SBT003_1970,6+y,Premium,1,2,1,1,1,3,3,1,1,1,2.0,0.0,0.47652796188361957,England,Adults only,5.0,Chat,0
SBT003_1971,1-2y,Standard,0,5,3,2,2,4,3,2,0,0,,,1.2362261300950113,Wales,With children,,Not asked,0
SBT003_1972,3-5y,Premium,0,3,4,5,5,4,4,4,0,0,,,0.8615133673052366,Scotland,Adults only,,Not asked,0
SBT003_1973,1-2y,Standard,0,6,1,1,2,2,3,2,0,0,,,1.053160127503366,England,Single adult,,Not asked,0
SBT003_1974,3-5y,Standard,0,7,2,2,2,3,3,3,0,0,,,1.2773514318825245,England,With children,,Not asked,0
SBT003_1975,3-5y,Standard,0,6,2,2,3,3,1,2,0,0,,,1.1632804100773182,England,Adults only,,Not asked,1
SBT003_1976,3-5y,Premium,0,5,3,3,3,3,4,4,0,0,,,0.8323705617911314,England,With children,,Not asked,0
SBT003_1977,3-5y,Standard,1,3,2,2,3,1,3,4,0,0,,,1.1409532154476851,England,Adults only,,Not asked,0
SBT003_1978,1-2y,Essential,0,6,1,1,1,1,1,1,1,1,1.0,0.0,0.6927892611337723,England,Adults only,4.0,Chat,0
SBT003_1979,3-5y,Essential,1,3,3,4,3,3,4,2,1,1,3.0,1.0,0.7069153737897723,England,Single adult,4.0,Chat,0
SBT003_1980,6+y,Standard,1,3,2,2,2,1,3,3,1,0,,,1.2731941533362063,England,Single adult,4.0,Not asked,0
SBT003_1981,<1y,Standard,0,6,5,4,4,3,4,4,0,0,,,1.2550367738446262,England,Single adult,,Not asked,0
SBT003_1982,<1y,Essential,0,5,3,3,4,3,3,2,1,1,2.0,0.0,0.7535694823284588,Scotland,Single adult,4.0,Phone,1
SBT003_1983,1-2y,Essential,0,7,1,1,1,1,3,2,0,1,3.0,0.0,0.7002229095147106,England,With children,,Phone,0
SBT003_1984,3-5y,Premium,1,5,2,4,1,3,2,2,1,1,2.0,0.0,0.4936531662331279,England,With children,4.0,Phone,1
SBT003_1985,<1y,Premium,0,6,4,4,4,4,4,4,0,0,,,0.822052179679282,England,Adults only,,Not asked,0
SBT003_1986,1-2y,Premium,0,8,5,5,4,2,3,4,0,0,,,0.8284063421873431,England,Single adult,,Not asked,0
SBT003_1987,1-2y,Essential,0,7,4,4,3,4,4,3,0,1,4.0,0.0,0.7199031854374175,England,With children,,Phone,0
SBT003_1988,1-2y,Standard,0,3,1,1,1,3,2,1,1,0,,,1.3012237708955925,England,With children,5.0,Not asked,0
SBT003_1989,1-2y,Essential,0,10,4,5,3,4,3,4,0,1,4.0,1.0,0.7105647175592262,England,Adults only,,Phone,0
SBT003_1990,3-5y,Standard,0,6,4,3,3,3,1,4,0,0,,,1.1447222597211733,England,Adults only,,Not asked,0
SBT003_1991,1-2y,Essential,0,7,2,3,2,3,2,1,1,0,,,1.3513610251350483,England,With children,5.0,Not asked,0
SBT003_1992,6+y,Premium,0,5,1,1,1,1,3,3,0,0,,,0.8017806388374518,England,Adults only,,Not asked,0
SBT003_1993,1-2y,Standard,0,10,5,3,5,4,3,3,0,0,,,1.164340786344112,England,Adults only,,Not asked,0
SBT003_1994,6+y,Premium,1,2,1,1,1,1,1,1,1,1,1.0,0.0,0.4605689782264725,England,With children,5.0,Chat,0
SBT003_1995,1-2y,Standard,0,0,1,2,1,1,2,2,0,0,,,1.2435020912404666,England,Adults only,,Not asked,0
SBT003_1996,6+y,Standard,1,6,2,2,3,3,4,2,1,1,3.0,0.0,0.6880776900920794,England,Adults only,4.0,Chat,0
SBT003_1997,3-5y,Essential,0,8,3,3,5,5,2,4,1,0,,,1.1218623102876082,Scotland,With children,2.0,Not asked,0
SBT003_1998,3-5y,Essential,0,7,5,5,5,5,3,5,0,0,,,1.2031843372371585,England,Adults only,,Not asked,0
SBT003_1999,3-5y,Standard,0,2,3,1,1,3,1,3,0,1,2.0,0.0,0.6953722202525806,England,Single adult,,Phone,0
SBT003_2000,<1y,Essential,0,7,5,3,5,4,3,4,1,0,,,1.4251115239419754,Wales,Single adult,2.0,Not asked,0
SBT003_2001,1-2y,Essential,0,2,2,2,2,3,3,1,0,0,,,1.243723266204211,England,Adults only,,Not asked,0
SBT003_2002,1-2y,Standard,0,5,3,3,2,3,3,4,0,0,,,1.182719002510632,England,Single adult,,Not asked,0
SBT003_2003,3-5y,Premium,1,4,4,3,3,5,5,4,0,1,5.0,1.0,0.4438236466205272,England,With children,,Chat,0
SBT003_2004,6+y,Essential,1,0,1,1,1,1,1,1,1,0,,,1.313112567409814,England,Single adult,5.0,Not asked,0
SBT003_2005,6+y,Essential,0,4,1,4,1,3,2,2,1,0,,,1.2156890118302364,England,With children,4.0,Not asked,0
SBT003_2006,3-5y,Essential,0,5,4,5,5,4,4,4,0,1,3.0,1.0,0.6893028401554506,England,With children,,Chat,0
SBT003_2007,6+y,Essential,1,7,2,2,2,2,3,1,0,0,,,1.332179775135018,England,Single adult,,Not asked,0
SBT003_2008,<1y,Standard,0,7,4,3,4,4,1,3,1,0,,,1.2780017295019508,England,Single adult,4.0,Not asked,0
SBT003_2009,3-5y,Essential,0,9,5,5,5,5,5,5,0,0,,,1.171338356924151,England,Adults only,,Not asked,0
SBT003_2010,3-5y,Essential,0,4,2,3,3,1,5,3,0,1,4.0,1.0,0.7339053421665651,Northern Ireland,Single adult,,Email,0
SBT003_2011,1-2y,Essential,0,4,1,1,2,2,2,2,0,0,,,1.219661576710069,England,With children,,Not asked,0
SBT003_2012,3-5y,Standard,0,6,2,4,3,1,3,3,0,0,,,1.163232262997719,England,With children,,Not asked,0
SBT003_2013,3-5y,Essential,1,5,2,3,2,2,4,2,0,0,,,1.1725306280133827,England,Single adult,,Not asked,0
SBT003_2014,6+y,Essential,1,5,3,4,4,3,3,3,0,0,,,1.2416279393198304,Northern Ireland,Single adult,,Not asked,0
SBT003_2015,<1y,Essential,0,7,5,3,3,4,4,4,0,0,,,1.444952397513303,England,Adults only,,Not asked,0
SBT003_2016,1-2y,Standard,0,7,5,5,4,4,4,4,0,0,,,1.1105890837436572,England,Adults only,,Not asked,0
SBT003_2017,3-5y,Premium,1,1,1,1,3,1,2,1,1,0,,,0.8342221892117441,Wales,With children,4.0,Not asked,0
SBT003_2018,3-5y,Standard,1,10,5,3,5,4,5,4,0,0,,,1.1412321128022267,England,Single adult,,Not asked,0
SBT003_2019,6+y,Essential,0,5,4,2,5,4,3,4,1,1,5.0,1.0,0.7396678981271066,England,With children,3.0,Phone,0
SBT003_2020,1-2y,Premium,0,4,1,1,1,4,1,1,0,0,,,0.835878254386957,England,Single adult,,Not asked,0
SBT003_2021,1-2y,Standard,0,2,2,1,1,2,1,2,0,0,,,1.1481755502892195,England,Adults only,,Not asked,0
SBT003_2022,3-5y,Premium,0,7,3,2,2,3,2,2,0,0,,,0.8101610016408991,Northern Ireland,Adults only,,Not asked,0
SBT003_2023,1-2y,Premium,0,10,3,4,4,4,3,4,0,0,,,0.896052358664197,Scotland,Adults only,,Not asked,0
SBT003_2024,3-5y,Standard,0,10,4,5,5,4,3,4,0,0,,,1.342818612375436,England,Adults only,,Not asked,0
SBT003_2025,3-5y,Standard,0,7,3,4,5,3,3,3,0,0,,,1.123167051192931,Scotland,Single adult,,Not asked,0
SBT003_2026,3-5y,Premium,0,0,1,3,1,1,2,1,0,1,1.0,0.0,0.44296783015703883,England,Adults only,,Email,0
SBT003_2027,6+y,Standard,1,2,2,3,2,2,1,1,1,0,,,1.2089229987243857,England,With children,4.0,Not asked,0
SBT003_2028,1-2y,Essential,0,10,4,4,4,5,4,5,0,0,,,1.2408693875663244,England,Adults only,,Not asked,0
SBT003_2029,<1y,Standard,0,6,4,4,3,5,2,3,1,0,,,1.0982674943834645,England,Adults only,3.0,Not asked,0
SBT003_2030,6+y,Standard,0,5,4,1,3,4,3,4,1,0,,,1.09333533805727,England,Single adult,4.0,Not asked,0
SBT003_2031,<1y,Standard,0,6,5,5,5,4,5,5,0,1,5.0,1.0,0.7203361998623334,England,Adults only,,Phone,0
SBT003_2032,1-2y,Premium,0,5,2,2,2,1,1,2,1,1,2.0,0.0,0.44056067687909456,Scotland,Adults only,5.0,Email,0
SBT003_2033,6+y,Premium,1,1,1,1,1,3,2,1,0,0,,,0.7683639554823117,England,With children,,Not asked,0
SBT003_2034,6+y,Premium,1,2,1,2,1,1,3,1,0,0,,,0.8468912083953293,England,Adults only,,Not asked,0
SBT003_2035,1-2y,Standard,0,10,5,5,5,5,4,5,0,0,,,1.1546297064286217,England,Adults only,,Not asked,0
SBT003_2036,1-2y,Standard,0,5,4,5,4,4,2,4,0,0,,,1.1916145578423185,England,Adults only,,Not asked,0
SBT003_2037,1-2y,Essential,1,6,3,3,3,3,3,4,0,0,,,1.2459529776544893,England,With children,,Not asked,0
SBT003_2038,3-5y,Essential,0,7,4,3,5,4,3,4,0,0,,,1.26182060242674,England,With children,,Not asked,0
SBT003_2039,<1y,Standard,0,6,2,3,2,3,1,2,0,0,,,1.179333510090006,England,Single adult,,Not asked,0
SBT003_2040,3-5y,Premium,0,0,1,2,1,2,3,1,0,0,,,0.8416685208038958,England,Adults only,,Not asked,0
SBT003_2041,<1y,Standard,0,5,2,2,1,3,1,2,1,0,,,1.2451462477408037,England,Single adult,5.0,Not asked,0
SBT003_2042,6+y,Standard,0,5,3,2,3,3,4,2,0,0,,,1.0876768577721767,England,Adults only,,Not asked,0
SBT003_2043,1-2y,Standard,0,7,3,2,2,4,2,4,0,0,,,1.2595150093507366,England,Adults only,,Not asked,0
SBT003_2044,3-5y,Standard,0,9,5,5,5,5,5,5,0,0,,,1.2173898103707903,England,Adults only,,Not asked,0
SBT003_2045,3-5y,Essential,0,7,2,3,3,3,2,2,0,1,4.0,1.0,0.7390907332377622,England,With children,,Phone,1
SBT003_2046,3-5y,Standard,0,7,4,5,5,2,3,4,1,0,,,1.1512597003599296,England,With children,3.0,Not asked,1
SBT003_2047,<1y,Premium,0,8,3,4,4,5,3,5,0,0,,,0.8325609351169068,England,Adults only,,Not asked,0
SBT003_2048,6+y,Premium,1,7,5,5,5,2,5,5,0,1,4.0,0.0,0.45093846866544296,England,Adults only,,Chat,0
SBT003_2049,6+y,Standard,1,9,3,4,3,3,4,3,0,0,,,1.1631726858183637,England,Adults only,,Not asked,0
SBT003_2050,<1y,Essential,0,6,4,3,4,4,4,3,1,0,,,1.2769440323097887,England,Single adult,2.0,Not asked,0
SBT003_2051,1-2y,Premium,0,3,1,2,1,3,4,2,0,1,2.0,0.0,0.44681082803704664,England,Adults only,,Chat,0
SBT003_2052,6+y,Standard,0,6,3,3,3,3,4,2,0,0,,,1.1398414495703284,England,Adults only,,Not asked,0
SBT003_2053,3-5y,Standard,1,0,1,1,1,1,1,1,1,1,1.0,0.0,0.6114971336167693,Scotland,Adults only,5.0,Phone,0
SBT003_2054,6+y,Standard,1,0,1,3,1,3,2,1,0,0,,,1.2666131253185533,England,Adults only,,Not asked,0
SBT003_2055,1-2y,Essential,0,5,5,4,5,3,3,5,0,0,,,1.3713783606794332,Scotland,Single adult,,Not asked,0
SBT003_2056,1-2y,Premium,0,6,3,3,2,3,4,3,0,0,,,0.7943744302993975,England,Single adult,,Not asked,0
SBT003_2057,<1y,Essential,0,10,4,5,5,4,4,3,0,0,,,1.3488316958782938,Wales,Adults only,,Not asked,0
SBT003_2058,<1y,Standard,0,5,1,2,1,3,1,1,1,0,,,1.1687240781359332,England,With children,4.0,Not asked,0
SBT003_2059,1-2y,Essential,0,10,5,5,5,5,5,4,0,0,,,1.1322757157704142,England,With children,,Not asked,0
SBT003_2060,<1y,Premium,0,4,3,3,3,3,3,4,0,0,,,0.8761430285004068,England,With children,,Not asked,0
SBT003_2061,<1y,Essential,0,7,3,3,4,2,4,3,0,0,,,1.171477591392203,England,Single adult,,Not asked,0
SBT003_2062,3-5y,Essential,0,9,4,4,4,4,3,4,0,0,,,1.1666783201495943,England,Single adult,,Not asked,0
SBT003_2063,6+y,Essential,1,7,4,2,4,5,4,4,0,0,,,1.224992164253875,England,With children,,Not asked,0
SBT003_2064,1-2y,Standard,0,9,4,3,4,2,3,3,0,0,,,1.09065689740678,England,Adults only,,Not asked,1
SBT003_2065,6+y,Premium,0,5,4,3,3,1,3,3,1,0,,,0.7586126853463474,England,Adults only,2.0,Not asked,0
SBT003_2066,<1y,Standard,0,7,3,3,3,3,3,3,0,0,,,1.093020604472271,England,Adults only,,Not asked,0
SBT003_2067,6+y,Premium,1,6,4,4,3,2,4,4,0,0,,,0.7888454123916238,Scotland,Adults only,,Not asked,0
SBT003_2068,1-2y,Premium,0,9,4,4,4,5,5,5,0,0,,,0.8294393666696468,England,Single adult,,Not asked,0
SBT003_2069,6+y,Standard,1,1,2,2,2,4,3,1,0,1,1.0,0.0,0.6733265933303356,England,Single adult,,Chat,0
SBT003_2070,1-2y,Standard,0,6,2,3,2,2,1,1,1,1,4.0,0.0,0.7004673336324371,England,With children,4.0,Phone,0
SBT003_2071,<1y,Premium,0,9,4,5,4,2,2,4,0,0,,,0.8524123052448523,England,Adults only,,Not asked,0
SBT003_2072,1-2y,Essential,0,5,2,4,4,4,3,3,0,1,4.0,1.0,0.6594131165100573,England,With children,,Phone,0
SBT003_2073,<1y,Standard,0,9,4,3,3,3,3,3,0,0,,,1.2703564874242563,England,Adults only,,Not asked,0
SBT003_2074,6+y,Essential,1,6,4,3,3,4,1,4,1,0,,,1.201455881812794,England,Adults only,3.0,Not asked,0
SBT003_2075,1-2y,Premium,0,5,1,2,1,3,1,1,0,1,1.0,0.0,0.49894270497975046,Wales,Adults only,,Phone,0
SBT003_2076,6+y,Standard,1,6,3,4,3,4,3,3,0,1,3.0,1.0,0.7236225825441716,England,Adults only,,Phone,0
SBT003_2077,<1y,Standard,0,6,4,5,4,4,3,3,0,1,2.0,0.0,0.7138814337589438,England,Single adult,,Phone,0
SBT003_2078,6+y,Premium,1,4,2,1,3,3,2,2,1,1,1.0,0.0,0.4837393019753988,England,Adults only,4.0,Phone,0
SBT003_2079,1-2y,Premium,0,7,2,4,2,3,5,4,0,0,,,0.7758917275501219,Northern Ireland,Single adult,,Not asked,0
SBT003_2080,<1y,Essential,0,6,3,4,2,3,2,2,1,1,2.0,1.0,0.6657358801960703,England,Adults only,4.0,Chat,0
SBT003_2081,3-5y,Essential,0,7,4,4,4,5,5,5,0,0,,,1.3025030957177384,Wales,Adults only,,Not asked,0
SBT003_2082,<1y,Essential,0,6,3,3,3,2,2,3,0,0,,,1.135508017271413,England,With children,,Not asked,0
SBT003_2083,6+y,Premium,1,7,4,3,3,4,2,4,0,0,,,0.8340721483387039,England,Adults only,,Not asked,0
SBT003_2084,6+y,Essential,1,9,5,5,4,4,4,5,1,0,,,1.312511760321506,England,With children,3.0,Not asked,0
SBT003_2085,3-5y,Standard,0,5,1,2,1,2,2,1,1,0,,,1.1472298789681021,Wales,Single adult,5.0,Not asked,0
SBT003_2086,1-2y,Standard,1,2,1,3,1,1,2,1,1,0,,,1.215985069782418,England,With children,5.0,Not asked,0
SBT003_2087,<1y,Standard,0,6,5,3,4,4,3,3,0,0,,,1.375349444252918,Scotland,Single adult,,Not asked,0
SBT003_2088,3-5y,Essential,0,5,4,3,3,4,4,2,0,0,,,1.1660229790613976,England,With children,,Not asked,0
SBT003_2089,3-5y,Premium,1,6,1,1,1,1,2,1,0,0,,,0.9356100141306057,England,Single adult,,Not asked,0
SBT003_2090,3-5y,Standard,0,4,2,3,2,3,3,3,1,0,,,1.1927769726768904,England,With children,5.0,Not asked,0
SBT003_2091,3-5y,Premium,0,5,4,3,3,5,4,3,0,0,,,0.8334917126206439,England,With children,,Not asked,0
SBT003_2092,3-5y,Essential,1,0,1,2,1,2,2,1,0,1,1.0,0.0,0.806700046668351,England,Adults only,,Phone,0
SBT003_2093,1-2y,Standard,0,3,3,3,3,4,3,3,0,0,,,1.2647407774194204,England,With children,,Not asked,0
SBT003_2094,3-5y,Essential,0,4,1,1,3,4,3,2,0,1,3.0,1.0,0.6612336566988523,England,Adults only,,Chat,0
SBT003_2095,6+y,Essential,0,7,4,4,5,5,4,4,0,0,,,1.3264852006356032,England,Adults only,,Not asked,0
SBT003_2096,3-5y,Premium,0,5,2,1,3,3,3,2,0,0,,,0.836346458831241,England,With children,,Not asked,1
SBT003_2097,6+y,Standard,0,6,3,3,3,4,4,3,0,0,,,1.1628070707594396,England,Adults only,,Not asked,0
SBT003_2098,6+y,Standard,0,2,3,2,3,4,2,3,0,0,,,1.195665918460404,Wales,Adults only,,Not asked,0
SBT003_2099,3-5y,Standard,0,5,1,3,3,3,2,2,0,0,,,1.2614081314835903,England,Adults only,,Not asked,0
SBT003_2100,3-5y,Standard,0,9,5,5,5,5,5,5,0,0,,,1.1349683683053995,England,Adults only,,Not asked,0
SBT003_2101,6+y,Premium,1,9,3,3,5,4,3,2,0,0,,,0.8244419500658523,England,With children,,Not asked,0
SBT003_2102,1-2y,Essential,0,7,3,4,4,3,5,2,0,0,,,1.3836065019930142,Wales,Adults only,,Not asked,0
SBT003_2103,3-5y,Essential,0,8,4,2,3,3,2,4,0,0,,,1.2182555420030523,England,Single adult,,Not asked,0
SBT003_2104,6+y,Essential,1,2,1,1,1,1,1,1,1,0,,,1.3655741752284476,Wales,Single adult,5.0,Not asked,0
SBT003_2105,6+y,Standard,0,1,1,1,1,2,3,1,0,1,1.0,0.0,0.5846749117365728,England,With children,,Chat,0
SBT003_2106,3-5y,Premium,1,6,3,3,4,3,3,4,0,1,5.0,1.0,0.4825589735530421,Scotland,Adults only,,Chat,0
SBT003_2107,<1y,Standard,0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.7218315389665572,England,Adults only,5.0,Phone,0
SBT003_2108,3-5y,Standard,1,2,1,1,1,2,3,1,0,0,,,1.1495218417687156,England,With children,,Not asked,0
SBT003_2109,3-5y,Standard,0,5,2,3,2,3,3,3,1,0,,,1.2102414476075318,England,Single adult,2.0,Not asked,0
SBT003_2110,6+y,Standard,1,6,2,3,2,2,4,4,0,0,,,1.1169872344390683,England,With children,,Not asked,0
SBT003_2111,3-5y,Standard,0,2,2,2,1,1,3,1,0,0,,,1.0950043667209923,England,Adults only,,Not asked,0
SBT003_2112,3-5y,Standard,1,4,2,2,3,3,3,3,1,1,2.0,1.0,0.6438002039976732,England,Adults only,5.0,Chat,0
SBT003_2113,1-2y,Premium,0,2,1,1,2,3,1,1,0,0,,,0.7941469357890227,Scotland,Adults only,,Not asked,0
SBT003_2114,3-5y,Standard,0,2,2,2,3,4,3,1,1,0,,,1.2272955690437308,England,Adults only,5.0,Not asked,0
SBT003_2115,3-5y,Essential,0,0,1,1,1,3,2,1,0,0,,,1.3294600070651377,England,Single adult,,Not asked,0
SBT003_2116,<1y,Standard,0,2,1,1,1,1,2,2,0,1,1.0,0.0,0.7177413293997988,England,Single adult,,Phone,0
SBT003_2117,6+y,Essential,0,8,4,4,5,4,3,4,0,0,,,1.2206355509952431,England,Adults only,,Not asked,0
SBT003_2118,3-5y,Premium,1,5,1,2,1,3,2,2,1,1,1.0,0.0,0.4447753102084541,England,Adults only,4.0,Phone,0
SBT003_2119,1-2y,Standard,0,5,3,4,3,2,3,2,0,0,,,1.1029717805168588,England,With children,,Not asked,0
SBT003_2120,6+y,Standard,0,5,3,2,2,3,2,2,0,0,,,1.1397967804026818,England,Adults only,,Not asked,0
SBT003_2121,3-5y,Essential,1,8,2,2,4,3,4,2,0,1,4.0,1.0,0.6914337863708404,Scotland,With children,,Phone,0
SBT003_2122,<1y,Essential,0,9,3,4,3,3,3,4,1,1,5.0,1.0,0.6920906868981784,England,Single adult,2.0,Email,0
SBT003_2123,3-5y,Essential,1,5,1,1,2,4,2,2,0,0,,,1.2755496697882074,England,With children,,Not asked,0
SBT003_2124,1-2y,Essential,0,3,2,2,2,4,3,2,1,1,2.0,1.0,0.7248124289971957,Scotland,Single adult,4.0,Phone,1
SBT003_2125,3-5y,Standard,0,6,3,3,3,2,2,2,0,0,,,1.1336080994570332,England,With children,,Not asked,0
SBT003_2126,6+y,Standard,1,2,2,1,2,4,2,3,0,0,,,1.1238967368613355,England,Adults only,,Not asked,0
SBT003_2127,3-5y,Standard,0,4,1,2,1,2,1,1,1,0,,,1.16529839329799,England,Single adult,4.0,Not asked,0
SBT003_2128,6+y,Premium,1,0,1,1,1,2,2,1,0,1,2.0,0.0,0.45945651845160684,England,With children,,Chat,0
SBT003_2129,3-5y,Essential,0,0,1,2,1,2,1,2,1,1,3.0,0.0,0.6907705989730135,Scotland,With children,5.0,Email,0
SBT003_2130,1-2y,Standard,0,3,1,3,2,2,2,3,1,1,3.0,1.0,0.702059020385062,England,Single adult,5.0,Chat,0
SBT003_2131,<1y,Premium,0,0,3,2,2,3,2,1,0,0,,,0.8647904742618627,England,Adults only,,Not asked,0
SBT003_2132,1-2y,Standard,0,5,4,3,3,4,3,3,0,0,,,1.1576332613285227,England,Adults only,,Not asked,0
SBT003_2133,<1y,Standard,0,3,1,3,2,2,3,2,0,0,,,1.156243199031004,England,With children,,Not asked,0
SBT003_2134,1-2y,Premium,0,2,2,1,1,2,2,1,0,0,,,0.8450506890848073,England,Adults only,,Not asked,0
SBT003_2135,3-5y,Essential,0,2,1,2,1,4,1,1,0,0,,,1.2035844021323923,England,With children,,Not asked,0
